policy,lambda,replica,seed,duration,warmup,mu0,mu1,mu2,X,E_R,E_TQ,E_N,U0,U1,U2,n_arrived,n_after_warmup,n_completed,drop_prob
shortest_queue,1.8,4,1004,5000.0,500.0,1.0,1.0,1.0,1.7726666666666666,1.3887008209701996,0.3931432316751424,2.4614687392777213,0.5865432931063312,0.5947681688566957,0.5830706449733656,8817,7979,7979,0.0
shortest_queue,1.8,5,1005,5000.0,500.0,1.0,1.0,1.0,1.7977777777777777,1.3717769669292044,0.3865850791944602,2.4670245439033454,0.5885936008975661,0.5949569283838914,0.5882559671591806,9032,8088,8088,0.0
shortest_queue,1.8,6,1006,5000.0,500.0,1.0,1.0,1.0,1.801111111111111,1.368304309700092,0.37582658345405956,2.4642355395754283,0.5864345813103472,0.5918392636574464,0.6091230754865736,9014,8105,8105,0.0
shortest_queue,1.8,7,1007,5000.0,500.0,1.0,1.0,1.0,1.8204444444444445,1.4073054541892798,0.4087160651274174,2.562042654384263,0.607447497887992,0.6060355292614632,0.6041850123386001,9129,8196,8196,0.0
shortest_queue,1.8,8,1008,5000.0,500.0,1.0,1.0,1.0,1.8266666666666667,1.4821323705602778,0.46392472442398797,2.7079648915425594,0.6206293101061428,0.613408599775694,0.6262365178336549,9131,8220,8220,0.0
shortest_queue,1.8,9,1009,5000.0,500.0,1.0,1.0,1.0,1.781111111111111,1.4490586807466614,0.4450709620483762,2.580190803385892,0.5953703739369584,0.5986874891046733,0.5936833743911424,8888,8010,8010,0.0
shortest_queue,1.8,10,1010,5000.0,500.0,1.0,1.0,1.0,1.7817777777777777,1.4358781148586022,0.4361410196519227,2.5581999846524996,0.59001533033627,0.6017230970894479,0.5890644197538772,8934,8021,8021,0.0
shortest_queue,2.4,1,1001,5000.0,500.0,1.0,1.0,1.0,2.356222222222222,2.177267567766127,1.1774826213475578,5.127600781012551,0.7843379385562305,0.7870636332831068,0.784028528215586,11766,10605,10605,0.0
shortest_queue,2.4,2,1002,5000.0,500.0,1.0,1.0,1.0,2.3744444444444444,1.9978486272015585,1.0081983585891927,4.741139140564916,0.7846693228936521,0.7815543680555953,0.7825791125224446,11852,10687,10687,0.0
shortest_queue,2.4,3,1003,5000.0,500.0,1.0,1.0,1.0,2.413777777777778,2.3563471898023356,1.3567492610282352,5.688654291562713,0.802658997438259,0.8067975735639308,0.804005004438344,12073,10863,10863,0.0
shortest_queue,2.4,4,1004,5000.0,500.0,1.0,1.0,1.0,2.3795555555555556,2.148171390560004,1.1532770423776513,5.111029874917027,0.7949551197850852,0.786418477421675,0.7856448234296263,11836,10708,10708,0.0
shortest_queue,2.4,5,1005,5000.0,500.0,1.0,1.0,1.0,2.3884444444444446,2.226460869201025,1.2350559978517526,5.324054412287076,0.7948553434664052,0.7809647587828804,0.7941017999128142,11985,10739,10739,0.0
shortest_queue,2.4,6,1006,5000.0,500.0,1.0,1.0,1.0,2.4133333333333336,2.3032750449745953,1.3030616696133308,5.558971007435791,0.8092305752121216,0.8012939291077826,0.8037243404490491,12060,10860,10860,0.0
shortest_queue,2.4,7,1007,5000.0,500.0,1.0,1.0,1.0,2.426888888888889,2.2230058216356463,1.2255257117484066,5.39417513692772,0.8079390526550784,0.8050396667177165,0.8078279023186143,12145,10930,10930,0.0
shortest_queue,2.4,8,1008,5000.0,500.0,1.0,1.0,1.0,2.4282222222222223,2.6704712657072727,1.6482239992046954,6.48679904119534,0.8327925756766379,0.8254555529264658,0.8248904941113562,12137,10918,10918,0.0
shortest_queue,2.4,9,1009,5000.0,500.0,1.0,1.0,1.0,2.3695555555555554,2.302395422055798,1.3079213772485154,5.456653592776012,0.7852528334914699,0.7885090655107114,0.783892841289653,11801,10667,10667,0.0
shortest_queue,2.4,10,1010,5000.0,500.0,1.0,1.0,1.0,2.3935555555555554,2.3073953725260137,1.3103779646822038,5.5244075057462405,0.7919177954024138,0.7965128751876757,0.798594299379209,11970,10776,10776,0.0
shortest_queue,2.7,1,1001,5000.0,500.0,1.0,1.0,1.0,2.6595555555555555,3.5290336149340082,2.528569454308296,9.386901463209792,0.8870189995568273,0.887410403990069,0.8866316466823266,13271,11970,11970,0.0
shortest_queue,2.7,2,1002,5000.0,500.0,1.0,1.0,1.0,2.679111111111111,3.128820075005739,2.1392466575302764,8.375654346225001,0.8848866599286429,0.8806783568128091,0.8852536142430749,13387,12065,12065,0.0
shortest_queue,2.7,3,1003,5000.0,500.0,1.0,1.0,1.0,2.708666666666667,5.024393132817455,4.0244830519619565,13.610039252289264,0.9034839947330141,0.9017477596184371,0.9029943462986945,13535,12190,12190,0.0
shortest_queue,2.7,4,1004,5000.0,500.0,1.0,1.0,1.0,2.6655555555555557,3.498612425838803,2.500254308162786,9.317745967167834,0.8837327203292903,0.8883685971300209,0.8896060634548191,13280,12010,12010,0.0
shortest_queue,2.7,5,1005,5000.0,500.0,1.0,1.0,1.0,2.687777777777778,3.4096351716667086,2.4155813233976993,9.161612965800762,0.8923358875496188,0.8872920590328016,0.8908562359309254,13487,12103,12103,0.0
shortest_queue,2.7,6,1006,5000.0,500.0,1.0,1.0,1.0,2.718,4.133225672731862,3.1317518664343433,11.235617057260049,0.9081001183088884,0.9046489224218043,0.9104542871642014,13579,12234,12234,0.0
shortest_queue,2.7,7,1007,5000.0,500.0,1.0,1.0,1.0,2.728,3.80770756844199,2.812291857829834,10.389480982840924,0.9034394125518044,0.9089110879734087,0.9033288280158113,13640,12282,12282,0.0
shortest_queue,2.7,8,1008,5000.0,500.0,1.0,1.0,1.0,2.727777777777778,5.975025886254963,4.958456169208033,16.293759666096044,0.921277186575332,0.9235919921674225,0.9276694988579751,13636,12271,12271,0.0
shortest_queue,2.7,9,1009,5000.0,500.0,1.0,1.0,1.0,2.654,3.7250933502185033,2.7314799531041083,9.88072736920918,0.8841914933591521,0.8724322584467155,0.8793728608531209,13244,11952,11952,0.0
shortest_queue,2.7,10,1010,5000.0,500.0,1.0,1.0,1.0,2.7024444444444446,4.043089005469853,3.0433966309097857,10.930734808783406,0.9037324011505284,0.898045781578848,0.9003113850037934,13483,12146,12146,0.0
